row_id	module	suite	class	method	mutator	status	label	line	member_status	declarations	bodies_shown	paragraph_chars	swapped_mutator	word_real	word_swapped	identifiers_missing
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#2429	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	disjoint registry phases	2429	RESOLVED	1	1	619	NullReturnValsMutator	false	true	GenericSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#2497	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	pruned empty registry	2497	RESOLVED	1	1	619	NullReturnValsMutator	false	true	GenericSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#842	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	correlation co-registration	842	RESOLVED	1	1	646	NullReturnValsMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#907	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	correlation co-registration	907	RESOLVED	1	1	646	NullReturnValsMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#NO_COVERAGE#843	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_IF	NO_COVERAGE	retired implementation retained	843	RESOLVED	1	1	478	NullReturnValsMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#2587	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_IF	SURVIVED	unique-member rescan	2587	RESOLVED	1	1	371	NullReturnValsMutator	false	false	params value
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#829	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_IF	SURVIVED	unlicensed-only retained	829	RESOLVED	1	1	612	NullReturnValsMutator	false	false	NO_COVERAGE
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#836	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_IF	SURVIVED	pending-work wake hint	836	RESOLVED	1	1	646	NullReturnValsMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#838	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_IF	SURVIVED	connection-owned registry	838	RESOLVED	1	1	646	NullReturnValsMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#887	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_IF	SURVIVED	pending-work wake hint	887	RESOLVED	1	1	646	NullReturnValsMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#898	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_IF	SURVIVED	pending-work wake hint	898	RESOLVED	1	1	646	NullReturnValsMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#900	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_IF	SURVIVED	absent-map removal	900	RESOLVED	1	1	646	NullReturnValsMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#905	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_EQUAL_IF	SURVIVED	unique-member rescan	905	RESOLVED	1	1	371	NullReturnValsMutator	false	false	params value
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_ORDER_IF#SURVIVED#2137	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	RemoveConditionalMutator_ORDER_IF	SURVIVED	positive request-id domain	2137	RESOLVED	1	1	646	NullReturnValsMutator	true	true	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#VoidMethodCallMutator#NO_COVERAGE#844	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	VoidMethodCallMutator	NO_COVERAGE	retired implementation retained	844	RESOLVED	1	1	478	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#VoidMethodCallMutator#SURVIVED#922	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	onWholeMessage	VoidMethodCallMutator	SURVIVED	killed retained	922	RESOLVED	1	1	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#BooleanTrueReturnValsMutator#SURVIVED#567	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	programSubscribe	BooleanTrueReturnValsMutator	SURVIVED	killed retained	567	RESOLVED	3	2	567	VoidMethodCallMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#558	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	programSubscribe	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	redundant outer duplicate guard	558	RESOLVED	3	2	451	NullReturnValsMutator	true	true	queueSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#559	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	programSubscribe	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	killed retained	559	RESOLVED	3	2	567	NullReturnValsMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#RemoveConditionalMutator_EQUAL_IF#SURVIVED#558	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	programSubscribe	RemoveConditionalMutator_EQUAL_IF	SURVIVED	unlicensed-only retained	558	RESOLVED	3	2	612	NullReturnValsMutator	false	false	NO_COVERAGE
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#NakedReceiverMutator#SURVIVED#764	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	publish	NakedReceiverMutator	SURVIVED	fast-forward funnel	764	RESOLVED	2	2	371	MathMutator	false	false	params value
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#NakedReceiverMutator#SURVIVED#783	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	publish	NakedReceiverMutator	SURVIVED	fast-forward funnel	783	RESOLVED	2	2	371	MathMutator	false	false	params value
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#RemoveConditionalMutator_EQUAL_IF#SURVIVED#765	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	publish	RemoveConditionalMutator_EQUAL_IF	SURVIVED	unique-member rescan	765	RESOLVED	2	2	371	NullReturnValsMutator	false	false	params value
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#RemoveConditionalMutator_EQUAL_IF#SURVIVED#784	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	publish	RemoveConditionalMutator_EQUAL_IF	SURVIVED	unique-member rescan	784	RESOLVED	2	2	371	NullReturnValsMutator	false	false	params value
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publishGeneric#NakedReceiverMutator#SURVIVED#802	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	publishGeneric	NakedReceiverMutator	SURVIVED	killed retained	802	RESOLVED	1	1	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publishGeneric#RemoveConditionalMutator_EQUAL_IF#SURVIVED#803	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	publishGeneric	RemoveConditionalMutator_EQUAL_IF	SURVIVED	unique-member rescan	803	RESOLVED	1	1	371	NullReturnValsMutator	false	false	params value
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1145	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	BooleanFalseReturnValsMutator	SURVIVED	literal return equivalent	1145	RESOLVED	3	2	451	VoidMethodCallMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1151	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	BooleanFalseReturnValsMutator	SURVIVED	literal return equivalent	1151	RESOLVED	3	2	451	VoidMethodCallMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1210	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	BooleanFalseReturnValsMutator	SURVIVED	literal return equivalent	1210	RESOLVED	3	2	451	VoidMethodCallMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1216	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	BooleanFalseReturnValsMutator	SURVIVED	literal return equivalent	1216	RESOLVED	3	2	451	VoidMethodCallMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#NO_COVERAGE#321	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	BooleanTrueReturnValsMutator	NO_COVERAGE	killed retained	321	RESOLVED	3	2	567	VoidMethodCallMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#NO_COVERAGE#346	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	BooleanTrueReturnValsMutator	NO_COVERAGE	killed retained	346	RESOLVED	3	2	567	VoidMethodCallMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#SURVIVED#1169	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	BooleanTrueReturnValsMutator	SURVIVED	literal return equivalent	1169	RESOLVED	3	2	451	VoidMethodCallMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#SURVIVED#1236	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	BooleanTrueReturnValsMutator	SURVIVED	literal return equivalent	1236	RESOLVED	3	2	451	VoidMethodCallMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#RemoveConditionalMutator_EQUAL_IF#SURVIVED#311	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	RemoveConditionalMutator_EQUAL_IF	SURVIVED	same-map re-put	311	RESOLVED	3	2	451	NullReturnValsMutator	true	true	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#RemoveConditionalMutator_EQUAL_IF#SURVIVED#336	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	RemoveConditionalMutator_EQUAL_IF	SURVIVED	same-map re-put	336	RESOLVED	3	2	451	NullReturnValsMutator	true	true	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#315	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	VoidMethodCallMutator	SURVIVED	killed retained	315	RESOLVED	3	2	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#317	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	VoidMethodCallMutator	SURVIVED	killed retained	317	RESOLVED	3	2	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#340	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	VoidMethodCallMutator	SURVIVED	killed retained	340	RESOLVED	3	2	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#342	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueSubscription	VoidMethodCallMutator	SURVIVED	killed retained	342	RESOLVED	3	2	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#381	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueUnsubscribe	BooleanFalseReturnValsMutator	SURVIVED	literal return equivalent	381	RESOLVED	2	2	451	VoidMethodCallMutator	true	false	queueSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#385	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueUnsubscribe	BooleanFalseReturnValsMutator	SURVIVED	literal return equivalent	385	RESOLVED	2	2	451	VoidMethodCallMutator	true	false	queueSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#BooleanTrueReturnValsMutator#SURVIVED#1406	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueUnsubscribe	BooleanTrueReturnValsMutator	SURVIVED	literal return equivalent	1406	RESOLVED	2	2	451	VoidMethodCallMutator	true	false	queueSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1358	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	queueUnsubscribe	RemoveConditionalMutator_EQUAL_IF	SURVIVED	subId-owner invariant	1358	RESOLVED	2	2	619	NullReturnValsMutator	false	true	GenericSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.recordFailedPing#RemoveConditionalMutator_EQUAL_IF#SURVIVED#3135	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	recordFailedPing	RemoveConditionalMutator_EQUAL_IF	SURVIVED	retired-state write	3135	RESOLVED	1	1	491	NullReturnValsMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.recordFailedPing#RemoveConditionalMutator_EQUAL_IF#SURVIVED#3135	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	recordFailedPing	RemoveConditionalMutator_EQUAL_IF	SURVIVED	ping-state invariant	3135	RESOLVED	1	1	491	NullReturnValsMutator	true	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.releaseChannelSlot#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1298	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	releaseChannelSlot	RemoveConditionalMutator_EQUAL_IF	SURVIVED	null-channel type invariant	1298	RESOLVED	1	1	619	NullReturnValsMutator	false	true	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.releaseChannelSlot#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1321	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	releaseChannelSlot	RemoveConditionalMutator_EQUAL_IF	SURVIVED	identity-owned registry slot	1321	RESOLVED	1	1	619	NullReturnValsMutator	false	true	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.releaseChannelSlot#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1326	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	releaseChannelSlot	RemoveConditionalMutator_EQUAL_IF	SURVIVED	identity-owned registry slot	1326	RESOLVED	1	1	619	NullReturnValsMutator	false	true	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.removeDanglingSub#BooleanFalseReturnValsMutator#NO_COVERAGE#369	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	removeDanglingSub	BooleanFalseReturnValsMutator	NO_COVERAGE	retired implementation retained	369	MISSING_MEMBER	0	0	478	VoidMethodCallMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.removeDanglingSub#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#364	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	removeDanglingSub	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	retired implementation retained	364	MISSING_MEMBER	0	0	478	NullReturnValsMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.removeDanglingSub#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#366	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	removeDanglingSub	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	retired implementation retained	366	MISSING_MEMBER	0	0	478	NullReturnValsMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.removeDanglingSub#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#366	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	removeDanglingSub	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	retired implementation retained	366	MISSING_MEMBER	0	0	478	NullReturnValsMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.removeDanglingSub#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#366	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	removeDanglingSub	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	retired implementation retained	366	MISSING_MEMBER	0	0	478	NullReturnValsMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.removeDanglingSub#VoidMethodCallMutator#NO_COVERAGE#367	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	removeDanglingSub	VoidMethodCallMutator	NO_COVERAGE	retired implementation retained	367	MISSING_MEMBER	0	0	478	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.removeDanglingSub#VoidMethodCallMutator#NO_COVERAGE#368	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	removeDanglingSub	VoidMethodCallMutator	NO_COVERAGE	retired implementation retained	368	MISSING_MEMBER	0	0	478	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#BooleanFalseReturnValsMutator#SURVIVED#1702	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	rootSubscribe	BooleanFalseReturnValsMutator	SURVIVED	literal return equivalent	1702	RESOLVED	1	1	451	VoidMethodCallMutator	true	false	queueSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#BooleanTrueReturnValsMutator#SURVIVED#1716	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	rootSubscribe	BooleanTrueReturnValsMutator	SURVIVED	literal return equivalent	1716	RESOLVED	1	1	451	VoidMethodCallMutator	true	false	queueSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#VoidMethodCallMutator#SURVIVED#627	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	rootSubscribe	VoidMethodCallMutator	SURVIVED	killed retained	627	RESOLVED	1	1	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#VoidMethodCallMutator#SURVIVED#629	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	rootSubscribe	VoidMethodCallMutator	SURVIVED	killed retained	629	RESOLVED	1	1	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#1729	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	rootUnsubscribe	BooleanFalseReturnValsMutator	SURVIVED	literal return equivalent	1729	RESOLVED	1	1	451	VoidMethodCallMutator	true	false	queueSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootUnsubscribe#BooleanTrueReturnValsMutator#SURVIVED#1732	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	rootUnsubscribe	BooleanTrueReturnValsMutator	SURVIVED	literal return equivalent	1732	RESOLVED	1	1	451	VoidMethodCallMutator	true	false	queueSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendPing#ConditionalsBoundaryMutator#SURVIVED#1039	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	sendPing	ConditionalsBoundaryMutator	SURVIVED	killed retained	1039	RESOLVED	1	1	567	NullReturnValsMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscription#VoidMethodCallMutator#SURVIVED#749	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	sendUnSubscription	VoidMethodCallMutator	SURVIVED	killed retained	749	RESOLVED	1	1	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscription#VoidMethodCallMutator#SURVIVED#753	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	sendUnSubscription	VoidMethodCallMutator	SURVIVED	killed retained	753	RESOLVED	1	1	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscription#VoidMethodCallMutator#SURVIVED#755	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	sendUnSubscription	VoidMethodCallMutator	SURVIVED	killed retained	755	RESOLVED	1	1	567	MathMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscriptionLockHeld#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#1973	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	sendUnSubscriptionLockHeld	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	prechecked in-flight gate	1973	RESOLVED	1	1	619	NullReturnValsMutator	false	true	GenericSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.signatureSubscribe#BooleanTrueReturnValsMutator#SURVIVED#479	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	signatureSubscribe	BooleanTrueReturnValsMutator	SURVIVED	killed retained	479	RESOLVED	3	2	567	VoidMethodCallMutator	false	false	
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.signatureSubscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#475	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	signatureSubscribe	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	redundant outer duplicate guard	475	RESOLVED	3	2	451	NullReturnValsMutator	true	true	queueSubscription
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.skipToParams#RemoveConditionalMutator_EQUAL_IF#SURVIVED#320	sava/sava-rpc	ws	software.sava.rpc.json.http.ws.SolanaJsonRpcWebsocket	skipToParams	RemoveConditionalMutator_EQUAL_IF	SURVIVED	unique-member rescan	320	RESOLVED	1	1	371	NullReturnValsMutator	false	false	value subscription
